Timestamp,Age,Gender,City,Position ,Total years of experience,Years of experience in Germany,Seniority level,Your main technology / programming language,Other technologies/programming languages you use often,Yearly brutto salary (without bonus and stocks) in EUR,Yearly bonus + stocks in EUR,Annual brutto salary (without bonus and stocks) one year ago. Only answer if staying in the same country,Annual bonus+stocks one year ago. Only answer if staying in same country,Number of vacation days,Employment status,Сontract duration,Main language at work,Company size,Company type,Have you lost your job due to the coronavirus outbreak?,"Have you been forced to have a shorter working week (Kurzarbeit)? If yes, how many hours per week","Have you received additional monetary support from your employer due to Work From Home? If yes, how much in 2020 in EUR"
25/11/2020 13:50:55,32.0,male,cologne,Operations & Support,10.0,1.0,Middle,,"Python, Google Cloud",55000.0,55000,,,28,Full-time employee,Unlimited contract,English,101-1000,Product,No,,
25/11/2020 13:51:21,36.0,male,berlin,Other Roles,4.0,4.0,Middle,,"Python, C/C++",40000.0,,37000.0,,28,Full-time employee,Temporary contract,English,up to 10,University,No,,
25/11/2020 13:51:32,32.0,male,hamburg,Management & Leadership,7.0,2.0,Senior,,SQL,85000.0,5000,85000.0,5000,27,Full-time employee,Unlimited contract,English,101-1000,Product,No,,350
25/11/2020 13:54:19,30.0,female,berlin,Software Development,4.0,4.0,Middle,,"Python, Java / Scala, SQL, AWS, Kubernetes, Docker",56000.0,,55000.0,,30,Full-time employee,Unlimited contract,English,1000+,Product,No,,0
25/11/2020 13:55:16,29.0,male,stuttgart,Software Development,7.0,5.0,Middle,,,70000.0,0,70000.0,0,30,Full-time employee,Unlimited contract,English,51-100,Product,No,,
25/11/2020 13:56:50,32.0,female,berlin,Operations & Support,10.0,,Middle,,Docker,68000.0,,62000.0,,30,Full-time employee,Unlimited contract,English,1000+,Product,No,,
25/11/2020 13:57:19,34.0,male,berlin,Operations & Support,10.0,3.0,Senior,,"Python, Javascript / Typescript, AWS, Docker",70000.0,,65000.0,,30,Full-time employee,Unlimited contract,English,1000+,Product,No,40.0,0
25/11/2020 13:58:38,30.0,male,berlin,Data & AI,6.0,3.0,Senior,,"Python, SQL, AWS, Google Cloud, Docker",72000.0,85000,65000.0,65000,27,Full-time employee,Unlimited contract,English,1000+,Startup,No,,
25/11/2020 13:59:02,40.0,male,berlin,Management & Leadership,15.0,6.0,Head,,"Python, SQL, Perl, AWS, Google Cloud, Docker",80000.0,0,65000.0,0,28,Full-time employee,Unlimited contract,English,1000+,Product,No,,
25/11/2020 13:59:16,35.0,male,berlin,Software Development,15.0,4.0,Principal,,"Python, Swift, Java / Scala",77000.0,20000,77000.0,20000,30,Full-time employee,Unlimited contract,English,1000+,Product,No,,
25/11/2020 14:00:05,31.0,male,berlin,Software Development,8.0,1.0,Senior,,"Kotlin, Java / Scala, AWS",77000.0,0,72000.0,0,27,Full-time employee,Unlimited contract,English,1000+,Product,No,,
25/11/2020 14:00:28,38.0,male,berlin,Data & AI,15.0,3.0,Senior,,"Python, SQL, AWS",56000.0,59000,56000.0,59000,21,Full-time employee,Unlimited contract,English,11-50,Product,No,0.0,0
25/11/2020 14:02:47,39.0,male,hamburg,Data & AI,10.0,10.0,Senior,,"Python, R, SQL",80000.0,0,80000.0,0,30,Full-time employee,Unlimited contract,English,1000+,Energy ,No,,
25/11/2020 14:08:16,35.0,male,berlin,Software Development,13.0,5.0,Senior,,"PHP, Javascript / Typescript",90000.0,,82000.0,,31,Full-time employee,Unlimited contract,English,up to 10,Startup,No,,
25/11/2020 14:08:18,30.0,female,berlin,Operations & Support,5.0,2.0,Middle,,,54000.0,,,,28,Full-time employee,Unlimited contract,English,11-50,Product,No,,
25/11/2020 14:08:39,29.0,female,berlin,Data & AI,0.0,0.0,intern,,"Python, SQL, AWS, Google Cloud, Docker",20000.0,20000,,,25,Full-time employee,Temporary contract,English,1000+,Product,No,,
25/11/2020 14:08:48,36.0,male,berlin,Management & Leadership,18.0,10.0,Head,,"Python, Swift, Java / Scala",98000.0,25000,98000.0,25000,30,Full-time employee,Unlimited contract,English,1000+,Product,No,32.0,0
25/11/2020 14:09:53,41.0,male,berlin,Software Development,20.0,5.0,Senior,,"Python, SQL, AWS, Kubernetes, Docker",93000.0,1000,88000.0,10000,29,Full-time employee,Unlimited contract,English,1000+,Product,No,40.0,1000
25/11/2020 14:14:02,41.0,male,berlin,Software Development,18.0,7.0,Lead,,"SQL, Google Cloud, Kubernetes, Docker",100000.0,100000,80000.0,80000,28,Full-time employee,Unlimited contract,English,51-100,Product,No,,
25/11/2020 14:21:26,28.0,female,berlin,Data & AI,6.0,1.0,Senior,,"Python, R, SQL",70000.0,0,,,27,Full-time employee,Unlimited contract,English,1000+,Product,No,,700
25/11/2020 14:21:32,33.0,male,berlin,Software Development,10.0,3.0,Lead,,"Javascript / Typescript, AWS, Docker",75000.0,0,70000.0,0,26,Full-time employee,Unlimited contract,English,101-1000,Startup,No,36.0,0
25/11/2020 14:26:49,31.0,male,munich,Software Development,3.0,3.0,Middle,,"Javascript / Typescript, Java / Scala",63000.0,63909,50400.0,50400,30,Full-time employee,Unlimited contract,German,51-100,Product,No,,
25/11/2020 14:27:14,29.0,male,berlin,Software Development,5.0,1.0,Senior,,"Java / Scala, SQL, AWS, Kubernetes, Docker",70000.0,0,,,27,Full-time employee,Unlimited contract,English,1000+,Product,No,,700
25/11/2020 14:32:04,23.0,male,berlin,Software Development,3.0,1.0,Middle,,,80000.0,100000,,,28,Full-time employee,Unlimited contract,English,1000+,Product,No,,400
25/11/2020 14:34:19,25.0,male,berlin,Data & AI,4.5,2.0,Middle,spark,Python,75000.0,15000,,,30,Full-time employee,Unlimited contract,English,11-50,Startup,No,0.0,0
25/11/2020 14:35:03,34.0,male,berlin,Operations & Support,10.0,5.0,Lead,,"Javascript / Typescript, SQL, AWS, Docker",85000.0,,73000.0,,30,Full-time employee,Unlimited contract,English,101-1000,Startup,No,,
25/11/2020 14:37:06,45.0,male,berlin,Software Development,30.0,1.0,Senior,,"Javascript / Typescript, Go, AWS, Google Cloud, Docker",55000.0,0,55000.0,0,24,Full-time employee,Unlimited contract,English,11-50,Startup,No,26.0,0
25/11/2020 14:37:07,37.0,male,berlin,Software Development,15.0,1.0,Senior,,"Python, C/C++",78000.0,0,78000.0,0,28,Full-time employee,Unlimited contract,English,1000+,Product,No,0.0,
25/11/2020 14:37:25,31.0,male,berlin,Software Development,9.0,5.0,Lead,,"AWS, Docker",99000.0,99000,89000.0,89000,30,Full-time employee,Unlimited contract,English,101-1000,Startup,No,,
25/11/2020 14:48:38,32.0,male,amsterdam,Software Development,15.0,0.0,Senior,,"Python, Javascript / Typescript, SQL, AWS, Kubernetes, Docker",90000.0,0,90000.0,0,25,Full-time employee,Unlimited contract,English,11-50,Product,No,0.0,0
25/11/2020 14:53:46,45.0,female,berlin,Management & Leadership,15.0,7.0,Lead,,,52000.0,,52000.0,,28,Full-time employee,Unlimited contract,English,11-50,Product,No,2.0,No
25/11/2020 14:55:16,42.0,male,wroclaw,Software Development,16.0,,Senior,,"Java / Scala, Go, AWS, Google Cloud, Kubernetes, Docker",36000.0,,,,30,Full-time employee,Unlimited contract,English,1000+,Product,No,,
25/11/2020 14:56:08,23.0,male,berlin,Data & AI,4.0,,Middle,,"Python, SQL",45000.0,0,,,26,Full-time employee,Unlimited contract,English,11-50,Product,No,,
25/11/2020 14:56:36,36.0,male,berlin,Software Development,14.0,12.0,Middle,,Docker,75000.0,0,73500.0,0,30,Full-time employee,Unlimited contract,English,101-1000,Product,No,,
25/11/2020 14:57:52,40.0,male,karlsruhe,Management & Leadership,20.0,6.0,Lead,,"Python, .NET, Azure, Kubernetes, Docker",85000.0,15000,80000.0,10000,30,Full-time employee,Unlimited contract,English,1000+,Enterprise,No,0.0,300
25/11/2020 14:58:22,28.0,male,berlin,Software Development,7.0,3.0,Senior,,"Ruby, Go, Perl",95000.0,40000,,,28,Full-time employee,Unlimited contract,English,101-1000,Product,No,,
25/11/2020 14:58:40,35.0,male,frankfurt,Software Development,15.0,15.0,Senior,,"Python, Javascript / Typescript, SQL, Docker",63000.0,7000,63000.0,0,30,Full-time employee,Unlimited contract,German,51-100,Product,No,0.0,0
25/11/2020 15:03:27,37.0,male,berlin,Software Development,12.0,3.0,Senior,,"Javascript / Typescript, Java / Scala, Google Cloud, Docker",102000.0,,78000.0,,30,Full-time employee,Unlimited contract,English,101-1000,Startup,No,,400
25/11/2020 15:03:59,33.0,male,berlin,Software Development,10.0,6.0,Lead,,C/C++,95000.0,15000,75000.0,10000,30,Full-time employee,Unlimited contract,English,1000+,Product,No,32.0,0
25/11/2020 15:05:30,33.0,male,berlin,Software Development,13.0,5.0,Senior,,"Java / Scala, SQL, Kubernetes, Docker",78600.0,,78600.0,,30,Full-time employee,Unlimited contract,English,101-1000,Product,No,32.0,0
25/11/2020 15:11:46,31.0,male,munich,Software Development,10.0,4.0,Lead,,"Python, Javascript / Typescript, AWS, Docker",70000.0,77000,,64000,28,Full-time employee,Unlimited contract,English,101-1000,Product,No,,1500
25/11/2020 15:16:59,31.0,male,berlin,Software Development,4.0,2.0,Middle,,"Kotlin, Javascript / Typescript, Docker",67000.0,70500,50000.0,55000,30,Full-time employee,Unlimited contract,English,1000+,Product,No,0.0,0
25/11/2020 15:27:18,28.0,male,wolfsburg,Software Development,3.0,1.0,Middle,,SQL,42000.0,,42000.0,800,30,Full-time employee,Unlimited contract,English,101-1000,Consulting / Agency,No,,1000
25/11/2020 15:51:41,31.0,male,boeblingen,Operations & Support,6.0,3.0,Senior,,"Python, Squish",53000.0,0,53000.0,0,30,Full-time employee,Unlimited contract,English,1000+,Consulting / Agency,No,0.0,0
25/11/2020 15:53:21,40.0,male,cupertino,Software Development,20.0,0.0,Lead,,,250000.0,450000,230000.0,300000,45,Full-time employee,Unlimited contract,English,1000+,Product,No,,
25/11/2020 16:06:56,25.0,female,frankfurt,Software Development,3.0,2.0,Middle,,"Javascript / Typescript, SQL",53000.0,5000,48000.0,2004,30,Full-time employee,Unlimited contract,German,1000+,Product,No,,550
25/11/2020 16:08:01,35.0,male,berlin,Data & AI,9.0,9.0,Senior,,"Python, SQL, AWS, Kubernetes, Docker",77000.0,0,70000.0,0,28,Full-time employee,Unlimited contract,German,101-1000,Startup,No,,
25/11/2020 16:08:21,35.0,male,berlin,Software Development,15.0,10.0,Senior,,"C/C++, .NET, Go, Docker",80000.0,80000,67000.0,67000,30,Full-time employee,Unlimited contract,English,11-50,Consulting / Agency,No,24.0,0
25/11/2020 16:10:29,41.0,male,berlin,Operations & Support,20.0,14.0,Senior,,"Python, Javascript / Typescript, SQL, AWS, Google Cloud, Kubernetes, Docker",58800.0,20700,56400.0,17000,35,Full-time employee,Unlimited contract,German,1000+,Bloody enterprise,No,,
25/11/2020 16:16:23,33.0,male,berlin,Operations & Support,8.0,3.0,Senior,,"Python, AWS, Kubernetes, Docker",75000.0,1000,72500.0,0,30,Full-time employee,Unlimited contract,English,1000+,service,No,0.0,500
25/11/2020 16:17:02,33.0,male,berlin,Data & AI,13.0,3.0,Senior,,"Python, Java / Scala, SQL, AWS, Kubernetes, Docker",85000.0,5000,75000.0,75000,26,Full-time employee,Unlimited contract,English,101-1000,Startup,No,20.0,500
25/11/2020 16:26:38,38.0,male,munich,Software Development,15.0,2.0,Senior,,"Java / Scala, Kubernetes, Docker",70000.0,75000,70000.0,75000,26,Full-time employee,Unlimited contract,English,11-50,Product,No,,
25/11/2020 16:39:24,35.0,male,berlin,Software Development,10.0,6.0,Senior,,"Python, PHP, Javascript / Typescript, SQL",78000.0,78000,78000.0,78000,27,Full-time employee,Unlimited contract,German,up to 10,Product,No,,0
25/11/2020 16:42:43,36.0,female,berlin,Data & AI,5.0,5.0,Senior,,"Python, Java / Scala, SQL, AWS",75000.0,0,75000.0,0,28,Part-time employee,Unlimited contract,English,51-100,Startup,No,,
25/11/2020 16:50:22,49.0,male,munich,Software Development,27.0,19.0,Senior,,"Javascript / Typescript, Java / Scala, SQL, Docker, Groovy",57000.0,0,57000.0,0,30,Full-time employee,Unlimited contract,German,101-1000,Consulting / Agency,No,,
25/11/2020 17:00:00,32.0,male,berlin,Software Development,10.0,7.0,Lead,,Javascript / Typescript,120000.0,0,90000.0,0,0,Self-employed (freelancer),Temporary contract,Deuglisch,1000+,Concern,Yes,0.0,yes
25/11/2020 17:02:13,32.0,female,berlin,Software Development,6.0,4.0,Lead,,"Python, Kotlin, AWS, Docker",75000.0,,75000.0,,28,Full-time employee,Unlimited contract,English,101-1000,Startup,No,30.0,
25/11/2020 17:06:04,27.0,female,berlin,Data & AI,1.0,1.0,Middle,,"Python, SQL",63000.0,0,42000.0,46000,27,Full-time employee,Unlimited contract,English,1000+,Product,No,,600
25/11/2020 17:08:54,31.0,male,frankfurt,Data & AI,6.0,6.0,Senior,,"Python, AWS, Docker",60000.0,15000,,,30,Full-time employee,Unlimited contract,English,51-100,Consulting / Agency,No,,
25/11/2020 17:09:19,31.0,male,paris,Software Development,8.0,0.0,Senior,,Swift,60000.0,6000,60000.0,6000,30,Full-time employee,Unlimited contract,English,101-1000,Product,No,0.0,0
25/11/2020 17:11:50,28.0,male,cologne,Software Development,4.0,4.0,Middle,,Pl/sql,44000.0,6000,44000.0,6000,30,Full-time employee,Unlimited contract,German,101-1000,Product,No,,
25/11/2020 17:13:52,28.0,female,berlin,Software Development,3.0,3.0,Middle,,,54500.0,,52000.0,,28,Full-time employee,Unlimited contract,English,101-1000,Product,No,0.0,
25/11/2020 17:20:37,27.0,male,berlin,Software Development,2.0,1.0,Lead,dwh,SQL,90000.0,7000,97000.0,87000,31,Full-time employee,Unlimited contract,English,1000+,Product,No,,
25/11/2020 17:20:50,29.0,male,berlin,Software Development,8.0,5.0,Head,,"Kubernetes, Docker",82500.0,0,65000.0,0,30,Full-time employee,Unlimited contract,English,1000+,Product,No,,
25/11/2020 17:45:05,32.0,female,munich,Data & AI,10.0,2.0,Middle,,"Python, SQL, AWS, Docker, Spark, Airflow",75000.0,0,70000.0,0,27,Full-time employee,Unlimited contract,English,11-50,Startup,Yes,,0
25/11/2020 17:45:21,28.0,male,berlin,Operations & Support,5.0,1.0,Middle,,Python,60000.0,0,58000.0,0,30,Full-time employee,Unlimited contract,English,101-1000,Product,No,,
25/11/2020 17:46:23,34.0,female,berlin,,13.0,3.0,Principal,,"AWS, Terraform, Scala Spark, ",108000.0,,90000.0,,28,Full-time employee,Unlimited contract,English,1000+,Product,No,30.0,500
25/11/2020 17:48:02,38.0,male,dublin,Software Development,16.0,0.0,Senior,,"Swift, Java / Scala",85000.0,0,85000.0,85000,24,Full-time employee,Unlimited contract,English,101-1000,Product,No,,
25/11/2020 17:48:12,29.0,male,berlin,Data & AI,3.0,3.0,Middle,,"Python, SQL, Azure",54000.0,6000,45000.0,0,30,Full-time employee,Unlimited contract,German,1000+,Utilities,No,0.0,0
25/11/2020 17:49:56,30.0,male,stockholm,Software Development,7.0,2.5,Senior,,"Python, C/C++, Java / Scala, AWS, Kubernetes, Docker",65000.0,9000,60000.0,9000,33,Full-time employee,Unlimited contract,English,1000+,Product,No,0.0,0
25/11/2020 17:58:39,33.0,female,berlin,Other Roles,6.0,1.0,Middle,sketch,,42000.0,0,,,28,Full-time employee,Unlimited contract,English,51-100,Product,Yes,,
25/11/2020 18:00:44,30.0,male,paderborn,Data & AI,6.0,2.0,Junior,,"Python, SQL, Docker",51000.0,4250,,,30,Full-time employee,Unlimited contract,German,101-1000,Product,No,,
25/11/2020 18:02:06,31.0,male,berlin,Management & Leadership,5.0,3.0,Lead,,,76000.0,20000,760000.0,20000,28,Full-time employee,Unlimited contract,English,51-100,Startup,No,,
25/11/2020 18:04:21,37.0,male,berlin,Software Development,16.0,2.0,Senior,,"Kotlin, C/C++, Swift, Ruby",65000.0,0,55000.0,0,30,Full-time employee,Unlimited contract,English,101-1000,Product,No,0.0,0
25/11/2020 18:12:52,32.0,male,amsterdam,Software Development,13.0,,Senior,,Kotlin,85000.0,89000,80000.0,84000,27,Full-time employee,Unlimited contract,English,1000+,Bank,No,,
25/11/2020 18:15:28,32.0,female,munich,Operations & Support,9.0,9.0,Middle,,,60000.0,,,,30,Full-time employee,Unlimited contract,German,101-1000,Product,No,,500
25/11/2020 18:19:22,40.0,male,berlin,Management & Leadership,13.0,9.0,Head,,SQL,90000.0,10000,75000.0,,30,Full-time employee,Unlimited contract,English,1000+,Product,No,,300
25/11/2020 18:19:58,30.0,male,berlin,Software Development,7.0,1.0,Senior,,"Go, AWS, Kubernetes",86000.0,,82600.0,,30,Full-time employee,Unlimited contract,English,1000+,Product,No,,500
25/11/2020 18:24:15,30.0,male,berlin,Software Development,8.0,2.0,Senior,,,60000.0,0,60000.0,0,~25,Full-time employee,Unlimited contract,English,51-100,Product,No,20.0,0
25/11/2020 18:28:01,32.0,male,berlin,Operations & Support,10.0,3.0,Senior,,"Java / Scala, Google Cloud, Docker",81000.0,45000,81000.0,22000,30,Full-time employee,Unlimited contract,English,1000+,Product,No,0.0,1000
25/11/2020 18:28:01,32.0,male,cologne,Operations & Support,7.0,2.0,Middle,k8s,"Python, Google Cloud, Kubernetes, Docker",60000.0,,70000.0,,30,Full-time employee,Unlimited contract,English,101-1000,Product,Yes,,
25/11/2020 18:31:48,34.0,male,munich,Software Development,12.0,8.0,Senior,,"Java / Scala, SQL, Go, Google Cloud, Kubernetes, Docker",74000.0,0,69000.0,0,30,Full-time employee,Unlimited contract,English,101-1000,Product,No,32.0,0
25/11/2020 18:45:41,43.0,male,cologne,Software Development,10.0,7.0,Senior,,PHP,57600.0,8000,57600.0,55000,26,Full-time employee,Unlimited contract,German,101-1000,Product,No,,
25/11/2020 18:49:08,33.0,male,munich,Software Development,13.0,4.0,Senior,,"Python, Kotlin, Javascript / Typescript, AWS, Kubernetes, Docker",70000.0,,64000.0,,24,Full-time employee,Unlimited contract,English,101-1000,Startup,No,,
25/11/2020 18:51:20,28.0,female,munich,Operations & Support,8.0,4.0,Senior,,"Kotlin, Java / Scala, AWS, Kubernetes, Docker",75000.0,0,64000.0,6000,30,Full-time employee,Unlimited contract,English,101-1000,Product,No,,
25/11/2020 18:51:36,33.0,male,hamburg,Software Development,11.0,5.0,Senior,,"Python, SQL",65000.0,,,,28,Full-time employee,Unlimited contract,English,11-50,Product,No,0.0,0
25/11/2020 18:53:10,33.0,male,munich,Software Development,11.0,4.0,Lead,frontend:,"Javascript / Typescript, AWS, Kubernetes, Docker",90000.0,,75000.0,,28,Full-time employee,Unlimited contract,English,1000+,Product,No,,
25/11/2020 18:56:02,51.0,male,berlin,Software Development,30.0,30.0,Senior,vb,"Python, PHP, Javascript / Typescript, .NET, SQL, SAP / ABAP",60000.0,5000,50000.0,5000,30,Full-time employee,Unlimited contract,German,1000+,Consulting / Agency,No,,
25/11/2020 18:57:32,35.0,male,berlin,Software Development,8.0,5.0,Senior,,"Java / Scala, Go, AWS, Google Cloud, Azure, Kubernetes, Docker",90000.0,100000,85000.0,50000,30,Full-time employee,Unlimited contract,English,1000+,Product,No,,
25/11/2020 18:58:56,35.0,male,berlin,Software Development,1.0,1.0,Junior,fbd,"PHP, Javascript / Typescript, SQL",30000.0,,,,26,Full-time employee,Unlimited contract,German,up to 10,Product,No,,
25/11/2020 18:59:36,33.0,male,berlin,Data & AI,10.0,6.0,Senior,,"Python, Java / Scala",90000.0,,,,,Full-time employee,Unlimited contract,English,1000+,Product,,,
25/11/2020 19:02:12,28.0,male,munich,Software Development,6.0,3.0,Middle,,"C/C++, Linux Kernel",64000.0,9000,,,30,Full-time employee,Unlimited contract,English,101-1000,Product,No,,
25/11/2020 19:02:20,21.0,female,cologne,Software Development,2.0,2.0,Middle,,,50000.0,,,,,,,,,,,,
25/11/2020 19:02:43,25.0,male,berlin,Software Development,2.0,2.0,Middle,,Swift,44000.0,,43000.0,,27,Full-time employee,Unlimited contract,English,1000+,Product,No,,
25/11/2020 19:06:21,25.0,female,hamburg,Operations & Support,1.0,1.0,Student,,"Java / Scala, SQL",12000.0,0,12000.0,0,12,working student,Temporary contract,English,1000+,Product,No,,
25/11/2020 19:10:04,32.0,male,berlin,Software Development,10.0,3.0,Lead,,"Python, Javascript / Typescript, Ruby, SQL, AWS, Docker",80000.0,0,68500.0,0,28,Full-time employee,Unlimited contract,English,51-100,Product,No,,
25/11/2020 19:15:16,32.0,male,berlin,Software Development,9.0,3.0,Lead,,"Python, C/C++, Go",73000.0,1000,65000.0,1000,28,Full-time employee,Unlimited contract,English,101-1000,Product,No,,300
25/11/2020 19:31:47,26.0,male,berlin,Software Development,9.0,4.0,Head,,"Kotlin, Ruby, Go, Rust, AWS, Kubernetes, Docker",120000.0,50000,95000.0,40000,24,Full-time employee,Unlimited contract,English,1000+,Product,Yes,0.0,No
25/11/2020 19:33:52,25.0,male,berlin,Software Development,6.0,3.0,Senior,,"AWS, Docker",71750.0,6000,66000.0,5500,30,Full-time employee,Unlimited contract,English,1000+,Product,No,,
25/11/2020 19:38:20,27.0,female,berlin,Software Development,5.0,,Middle,,"Python, Kotlin, Java / Scala, Google Cloud, Kubernetes",65000.0,0,52000.0,0,30,Full-time employee,Unlimited contract,English,51-100,Product,No,,
25/11/2020 19:44:29,28.0,male,frankfurt,Software Development,7.0,5.0,Senior,,"Javascript / Typescript, AWS, Azure, Docker",80000.0,0,76000.0,4000,29,Full-time employee,Unlimited contract,English,11-50,Startup,No,,
25/11/2020 19:44:59,32.0,female,munich,Operations & Support,8.0,1.0,Senior,,"Javascript / Typescript, C#",60000.0,70000,,,26,Full-time employee,Unlimited contract,English,101-1000,Consulting / Agency,No,,
25/11/2020 19:54:39,28.0,male,karlsruhe,Software Development,7.0,3.0,Senior,,"Kotlin, Javascript / Typescript, AWS, Kubernetes, Docker",66000.0,3000,66000.0,76000,28,Full-time employee,Unlimited contract,English,1000+,Product,No,,
25/11/2020 19:57:23,34.0,male,berlin,Software Development,13.0,1.0,Lead,,"Javascript / Typescript, SQL, AWS",85000.0,,,,30,Full-time employee,Unlimited contract,English,101-1000,Product,No,,no
25/11/2020 20:01:27,35.0,male,konstanz,Data & AI,10.0,10.0,Middle,,"Python, Azure, Kubernetes",65000.0,0,65000.0,0,25,Full-time employee,Unlimited contract,English,51-100,Product,No,0.0,0
25/11/2020 20:13:33,38.0,male,berlin,Management & Leadership,20.0,9.0,Head,,"Python, Kotlin, Java / Scala, SQL, AWS, Kubernetes, Docker",130000.0,20000,130000.0,20000,30,Full-time employee,Unlimited contract,English,1000+,Corporation,Yes,,
25/11/2020 20:15:31,33.0,male,berlin,Software Development,9.0,4.0,Senior,,"Python, Javascript / Typescript, Java / Scala, SQL, Go, AWS, Kubernetes, Docker",81900.0,102600,,,,Full-time employee,Unlimited contract,English,1000+,Startup,No,,
25/11/2020 20:31:41,36.0,male,berlin,Management & Leadership,10.0,2.0,Senior,,SQL,85000.0,,80000.0,,30,Full-time employee,Unlimited contract,English,1000+,Product,No,,
25/11/2020 20:34:33,31.0,female,ulm,Operations & Support,8.0,3.0,Middle,,Java / Scala,45000.0,,39000.0,,30,Full-time employee,Unlimited contract,English,101-1000,Product,No,,
25/11/2020 20:41:13,43.0,male,stuttgart,Data & AI,20.0,15.0,Senior,,"SQL, SAP / ABAP",82000.0,12000,82000.0,10000,32,Full-time employee,Unlimited contract,German,1000+,Product,No,,
25/11/2020 20:42:52,38.0,male,berlin,Data & AI,15.0,2.0,Head,,"Python, SQL, SAP / ABAP, AWS",100000.0,120000,80000.0,,27,Full-time employee,Unlimited contract,English,101-1000,Startup,No,25.0,
25/11/2020 20:47:48,35.0,male,munich,Operations & Support,17.0,5.0,Lead,,"R, AWS, Google Cloud, Kubernetes, Docker",72000.0,8000,72500.0,8000,30,Full-time employee,Unlimited contract,English,1000+,Consulting / Agency,No,8.0,0
25/11/2020 20:52:29,33.0,male,dusseldorf,Management & Leadership,6.0,,Senior,,,70000.0,,,,,Full-time employee,Unlimited contract,English,101-1000,Product,No,,
25/11/2020 20:52:36,33.0,male,dusseldorf,Management & Leadership,6.0,,Senior,,,70000.0,,,,,Full-time employee,Unlimited contract,English,101-1000,Product,No,,
25/11/2020 20:52:51,32.0,male,berlin,Operations & Support,10.0,1.0,Middle,,"Python, SQL, Go, AWS, Google Cloud, Azure, Kubernetes, Docker",62000.0,0,,,30,Full-time employee,Unlimited contract,English,101-1000,Product,No,30.0,
25/11/2020 21:05:06,43.0,male,berlin,Operations & Support,21.0,26.0,Lead,,"Python, PHP, SQL, Perl, AWS, Google Cloud, Kubernetes, Docker",83000.0,,75000.0,,28,Full-time employee,Unlimited contract,German,51-100,Startup,No,,
25/11/2020 21:10:17,37.0,male,stuttgart,Software Development,,,Senior,,,70000.0,,,,30,Full-time employee,Unlimited contract,,,,No,,
25/11/2020 21:19:54,37.0,male,berlin,Software Development,17.0,1.0,Senior,,Javascript / Typescript,77000.0,500,71000.0,0,28,Full-time employee,Unlimited contract,English,1000+,Product,No,,500
25/11/2020 21:20:37,30.0,male,stuttgart,Software Development,8.0,,Middle,,SQL,71000.0,7100,69000.0,6900,,Full-time employee,Unlimited contract,English,101-1000,Product,No,,No
25/11/2020 21:48:49,29.0,male,berlin,Software Development,5.0,4.0,Senior,,Swift,65000.0,,58000.0,,27,Full-time employee,Unlimited contract,English,101-1000,Product,No,,
25/11/2020 22:05:13,41.0,male,berlin,Software Development,18.0,3.0,Senior,,"Javascript / Typescript, AWS, Docker, Node",120000.0,,92000.0,,30,Self-employed (freelancer),,English,up to 10,Startup,No,,
25/11/2020 22:11:45,38.0,male,stuttgart,Software Development,4.0,2.0,Middle,,"Javascript / Typescript, SQL, Docker",43000.0,0,43000.0,0,30,Full-time employee,Unlimited contract,English,up to 10,Consulting / Agency,No,30.0,
25/11/2020 22:18:59,,male,frankfurt,Software Development,18.0,1.0,Senior,,"Javascript / Typescript, .NET, SQL, Google Cloud",81000.0,3375,,,30,Full-time employee,Unlimited contract,English,1000+,Product,No,0.0,0
25/11/2020 22:40:29,29.0,male,dusseldorf,Software Development,6.0,6.0,Middle,,"Javascript / Typescript, Azure",55000.0,0,,,30,Full-time employee,Unlimited contract,German,11-50,Product,No,,
25/11/2020 23:01:28,35.0,male,berlin,Operations & Support,12.0,3.0,Senior,,"Javascript / Typescript, SQL",63000.0,,56000.0,,30,Full-time employee,Unlimited contract,English,101-1000,Product,Yes,30.0,
25/11/2020 23:03:43,41.0,male,munich,Software Development,19.0,5.0,Senior,,"PHP, Java / Scala, SQL, AWS, Docker",75000.0,0,73000.0,0,27,Full-time employee,Unlimited contract,English,101-1000,Product,No,,
25/11/2020 23:04:36,29.0,male,barcelona,Data & AI,0.0,0.0,Junior,,"R, SQL",22000.0,2000,11000.0,500,22,Full-time employee,Unlimited contract,English,51-100,Product,No,,
25/11/2020 23:08:40,26.0,female,dusseldorf,Data & AI,5.0,5.0,Middle,,"Python, SQL",65000.0,77000,46000.0,50000,30,Full-time employee,Unlimited contract,German,up to 10,Startup,No,,
25/11/2020 23:20:02,32.0,male,paris,Operations & Support,12.0,3.0,Senior,,,62000.0,,,,,Full-time employee,,English,1000+,,,,
25/11/2020 23:30:07,30.0,male,berlin,Data & AI,6.0,1.0,Middle,,AWS,65000.0,1000,,,27,Full-time employee,Unlimited contract,English,1000+,Product,No,,600
25/11/2020 23:32:29,26.0,male,london,Operations & Support,3.0,0.0,Middle,networking,"Python, AWS",37000.0,,,,25,Full-time employee,Unlimited contract,English,51-100,Product,No,,
25/11/2020 23:42:47,35.0,female,munich,Software Development,4.0,4.0,Middle,,"PHP, Javascript / Typescript, Java / Scala",51000.0,4000,47000.0,3500,30,Full-time employee,Unlimited contract,German,101-1000,Insurance,No,,
